联想（Lenovo）,4499.00,8G,15.6英寸,2.5kg
联想（Lenovo）,4799.00,4G,13.3英寸,2.3kg
戴尔（DELL）,4599.00,8G,14.0英寸,2.49kg
神舟（HASEE）,5999.00,8G,15.6英寸,2.7kg
联想（Lenovo）,5699.00,8G,15.6英寸,2.1kg
华为（HUAWEI）,5699.00,8G,14.0英寸,1.47kg
三星（SAMSUNG）,3749.00,4G,15.6英寸,3.0kg
惠普（HP）,5799.00,8G,15.6英寸,2.5kg
联想（Lenovo）,4559.00,4G,14.0英寸,4.0kg
联想（Lenovo）,7599.00,8G,15.6英寸,2.4kg
联想（Lenovo）,7999.00,16G,15.6英寸,2.5kg
微软（Microsoft）,4488.00,其它,其它,1.0kg
宏碁（acer）,5899.00,16G,15.6英寸,2.7kg
联想（Lenovo）,23199.00,其它,17.3英寸,4.0kg
惠普（HP）,7699.00,8G,15.6英寸,2.5kg
惠普（HP）,5699.00,8G,15.6英寸,3.5kg
联想（Lenovo）,5499.00,8G,15.6英寸,2.5kg
华硕（ASUS）,4799.00,8G,15.6英寸,2.8kg
华硕（ASUS）,4499.00,4G,15.6英寸,2.5kg
惠普（HP）,4799.00,8G,14.0英寸,3.5kg
得峰（Deffad）,1399.00,其它,15.6英寸,2.54kg
惠普（HP）,5799.00,8G,14.0英寸,2.5kg
戴尔（DELL）,4499.00,4G,14.0英寸,3.0kg
小米（MI）,4299.00,8G,12.5英寸,2.5kg
华硕（ASUS）,2999.00,4G,11.6英寸,1.59kg
华硕（ASUS）,4399.00,8G,14.0英寸,4.0kg
ThinkPad,7999.00,8G,12.5英寸,2.5kg
宏碁（acer）,4399.00,8G,15.6英寸,1.8kg
ThinkPad,11199.00,32G,15.6英寸,2.85kg
联想（Lenovo）,11399.00,8G,15.6英寸,3.0kg
戴尔（DELL）,8299.00,16G,15.6英寸,3.0kg
联想（Lenovo）,6999.00,8G,15.6英寸,5.0kg
联想（Lenovo）,7499.00,8G,14.0英寸,2.0kg
联想（Lenovo）,2899.00,4G,14.0英寸,1.7kg
惠普（HP）,7199.00,8G,13.3英寸,1.3kg
惠普（HP）,7488.00,8G,15.6英寸,4.04kg
戴尔（DELL）,5599.00,8G,15.6英寸,300.00g
华硕（ASUS）,4649.00,4G,14.0英寸,1.6kg
微软（Microsoft）,5538.00,其它,其它,1.8kg
APPLE苹果,11168.00,其它,其它,2.3kg
联想（Lenovo）,22299.00,其它,17.3英寸,5.0kg
其它,22299.00,16G,其它,4.42kg
惠普（HP）,7499.00,8G,15.5英寸,100.00g
ThinkPad,7499.00,8G,其它,1.13kg
联想（Lenovo）,7499.00,8G,15.6英寸,5.0kg
联想（Lenovo）,5999.00,8G,13.3英寸,1.5kg
联想（Lenovo）,5499.00,4G,14.0英寸,2.0kg
戴尔（DELL）,6499.00,8G,13.3英寸,2.0kg
机械师（MACHENIKE）,7199.00,8G,15.6英寸,3.0kg
戴尔（DELL）,11299.00,32G,15.6英寸,4.01kg
惠普（HP）,7388.00,16G,15.6英寸,3.0kg
小米（MI）,5369.00,8G,15.6英寸,1.95kg
ThinkPad,22699.00,32G,15.6英寸,1.99kg
联想（Lenovo）,7899.00,8G,14.0英寸,4.0kg
联想（Lenovo）,7199.00,16G,15.6英寸,2.3kg
联想（Lenovo）,7399.00,8G,15.6英寸,2.6kg
华硕（ASUS）,7499.00,16G,15.6英寸,2.0kg
ThinkPad,7999.00,8G,14.0英寸,2.7kg
华硕（ASUS）,7399.00,8G,14.0英寸,1.9kg
联想（Lenovo）,5899.00,8G,13.3英寸,2.0kg
ThinkPad,4599.00,8G,14.0英寸,3.35kg
华硕（ASUS）,4299.00,4G,14.0英寸,1.4kg
联想（Lenovo）,4388.00,4G,14.0英寸,2.0kg
麦本本,4399.00,4G,15.6英寸,1.8kg
联想（Lenovo）,3799.00,8G,15.6英寸,1.7kg
ThinkPad,3399.00,4G,14.0英寸,5.0kg
ThinkPad,10999.00,其它,12.5英寸,1.33kg
联想（Lenovo）,1999.00,4G,11.6英寸,2.0kg
戴尔（DELL）,5799.00,16G,其它,2.32kg
ThinkPad,5999.00,8G,12.5英寸,2.36kg
惠普（HP）,10988.00,16G,15.6英寸,3.0kg
联想（Lenovo）,4899.00,4G,14.0英寸,1.6kg
其它,21899.00,32G,其它,4.42kg
微星（MSI）,11499.00,16G,15.6英寸,2.2kg
宏碁（acer）,6999.00,8G,其它,1.3kg
戴尔（DELL）,7099.00,16G,13.3英寸,3.0kg
惠普（HP）,5288.00,8G,14.0英寸,2.4kg
惠普（HP）,5299.00,8G,14.0英寸,2.4kg
宏碁（acer）,5399.00,8G,15.6英寸,2.9kg
炫龙,4988.00,8G,15.6英寸,2.5kg
联想（Lenovo）,3649.00,8G,15.6英寸,2.0kg
联想（Lenovo）,3699.00,8G,15.6英寸,1.6kg
联想（Lenovo）,2399.00,4G,15.6英寸,2.2kg
快速者（KUAISUZHE）,1998.00,其它,14.0英寸,2.5kg
惠普（HP）,7199.00,8G,15.6英寸,2.5kg
ThinkPad,11399.00,其它,14.0英寸,3.0kg
机械革命（MECHREVO）,10899.00,16G,17.3英寸,5.17kg
ThinkPad,10999.00,8G,其它,1.13kg
惠普（HP）,5399.00,8G,15.6英寸,2.5kg
AIERXUAN,7299.00,8G,15.6英寸,2.5kg
联想（Lenovo）,7399.00,16G,15.6英寸,2.3kg
炫龙,6999.00,8G,15.6英寸,3.4kg
三星（SAMSUNG）,3299.00,8G,15.6英寸,2.0kg
炫龙,3999.00,4G,15.6英寸,1.87kg
ThinkPad,21599.00,其它,15.6英寸,2.28kg
戴尔（DELL）,11599.00,16G,15.6英寸,3.41kg
ThinkPad,7499.00,8G,其它,2.4kg
联想（Lenovo）,5399.00,8G,15.6英寸,2.2kg
戴尔（DELL）,4799.00,8G,13.3英寸,3.0kg
联想（Lenovo）,5399.00,8G,14.0英寸,1.5kg
联想（Lenovo）,5299.00,8G,14.0英寸,1.5kg
华硕（ASUS）,3599.00,4G,14.0英寸,2.75kg
戴尔（DELL）,3599.00,4G,15.6英寸,3.2kg
华为（HUAWEI）,6688.00,8G,其它,1.5kg
联想（Lenovo）,2398.00,4G,14.0英寸,1.0kg
联想（Lenovo）,3399.00,4G,14.0英寸,1.6kg
机械革命（MECHREVO）,7299.00,16G,15.6英寸,4.29kg
微软（Microsoft）,5388.00,其它,其它,1.7kg
微星（MSI）,21499.00,其它,17.3英寸,5.0kg
其它,21499.00,其它,其它,3.0kg
微星（MSI）,10899.00,16G,17.3英寸,2.5kg
联想（Lenovo）,6999.00,8G,15.6英寸,4.0kg
惠普（HP）,5299.00,8G,14.0英寸,7.48kg
联想（Lenovo）,5299.00,8G,12.5英寸,1.7kg
神舟（HASEE）,4199.00,4G,15.6英寸,4.4kg
联想（Lenovo）,4299.00,4G,14.0英寸,2.5kg
戴尔（DELL）,4299.00,4G,13.3英寸,1.48kg
华硕（ASUS）,4399.00,4G,15.6英寸,2.5kg
戴尔（DELL）,4699.00,4G,14.0英寸,1.76kg
惠普（HP）,10699.00,16G,15.5英寸,100.00g
戴尔（DELL）,7699.00,8G,13.3英寸,2.45kg
联想（Lenovo）,7199.00,8G,15.6英寸,2.6kg
ThinkPad,6999.00,8G,13.3英寸,2.36kg
联想（Lenovo）,7188.00,8G,13.3英寸,3.0kg
戴尔（DELL）,5599.00,8G,13.3英寸,2.0kg
ThinkPad,11299.00,32G,15.6英寸,2.85kg
微星（MSI）,10599.00,32G,15.6英寸,4.0kg
戴尔（DELL）,10399.00,16G,15.6英寸,3.06kg
联想（Lenovo）,5599.00,8G,14.0英寸,3.0kg
ThinkPad,6199.00,8G,14.0英寸,3.0kg
联想（Lenovo）,5099.00,8G,13.3英寸,2.5kg
小米（MI）,5499.00,8G,其它,2.0kg
ThinkPad,6799.00,8G,14.0英寸,2.0kg
戴尔（DELL）,2899.00,8G,15.6英寸,2.41kg
联想（Lenovo）,5299.00,其它,其它,2.175kg
联想（Lenovo）,2249.00,4G,15.6英寸,2.3kg
神舟（HASEE）,5388.00,8G,15.6英寸,2.5kg
ThinkPad,10599.00,4G,15.6英寸,2.85kg
联想（Lenovo）,6399.00,8G,15.6英寸,2.5kg
ThinkPad,5299.00,8G,13.3英寸,2.48kg
惠普（hp）,5299.00,8G,14.0英寸,2.485kg
炫龙,4999.00,8G,15.6英寸,1.87kg
华硕（ASUS）,4599.00,4G,13.3英寸,1.45kg
Apple,10888.00,其它,13.3英寸,1.35kg
微软（Microsoft）,23738.00,其它,其它,3.0kg
未来人类（Terrans Force）,20999.00,16G,15.6英寸,3.4kg
ThinkPad,20999.00,16G,14.0英寸,1.95kg
ThinkPad,20999.00,16G,14.0英寸,1.5kg
ThinkPad,20999.00,16G,14.0英寸,2.225kg
ThinkPad,20999.00,16G,14.0英寸,3.15kg
ThinkPad,20999.00,16G,14.0英寸,2.5kg
ThinkPad,10499.00,8G,14.0英寸,2.38kg
微软（Microsoft）,20388.00,其它,其它,2.2kg
联想（Lenovo）,5299.00,8G,14.0英寸,2.5kg
联想（Lenovo）,6199.00,其它,15.6英寸,2.0kg
惠普（HP）,5199.00,8G,13.3英寸,1.3kg
海尔（haier）,1699.00,4G,14.1英寸,2.39kg
微软（Microsoft）,7138.00,其它,其它,2.0kg
联想（Lenovo）,7199.00,8G,15.6英寸,5.0kg
ThinkPad,7799.00,8G,14.0英寸,1.78kg
联想（Lenovo）,4999.00,4G,14.0英寸,1.5kg
联想（Lenovo）,4199.00,4G,15.6英寸,2.0kg
机械师（MACHENIKE）,9599.00,16G,15.6英寸,3.5kg
华硕（ASUS）,3999.00,4G,15.6英寸,2.5kg
惠普（HP）,2459.00,8G,14.0英寸,3.0kg
宏碁（acer）,1899.00,4G,15.6英寸,2.1kg
Apple,10688.00,8G,13.3英寸,2.0kg
惠普（HP）,6999.00,16G,15.6英寸,3.0kg
三星（SAMSUNG）,10199.00,8G,13.3英寸,1.58kg
宏碁（acer）,4089.00,4G,15.6英寸,3.5kg
三星（SAMSUNG）,2099.00,4G,15.6英寸,3.0kg
微软（Microsoft）,6738.00,其它,其它,1.7kg
戴睿（dere）,1899.00,其它,14.0英寸,2.23kg
惠普（HP）,5299.00,8G,17.3英寸,5.0kg
惠普（HP）,5199.00,8G,13.3英寸,1.0kg
戴尔（DELL）,4999.00,16G,13.3英寸,2.5kg
联想（Lenovo）,4299.00,4G,14.0英寸,2.0kg
得峰（Deffad）,1019.00,2G,11.6英寸,1.5kg
宏碁（acer）,5149.00,8G,15.6英寸,3.5kg
小米（MI）,5099.00,16G,15.6英寸,3.3kg
微软（Microsoft）,23588.00,其它,其它,1.53kg
华为（HUAWEI）,4988.00,8G,15.6英寸,2.77kg
联想（Lenovo）,6899.00,8G,15.6英寸,2.8kg
ThinkPad,6799.00,8G,12.5英寸,4.35kg
戴尔（DELL）,6799.00,8G,15.6英寸,3.0kg
ThinkPad,5099.00,4G,14.0英寸,1.75kg
联想（Lenovo）,5299.00,8G,15.6英寸,2.1kg
华硕（ASUS）,4499.00,4G,15.6英寸,2.0kg
戴尔（DELL）,3999.00,8G,其它,1.0kg
APPLE苹果,10888.00,8G,13.3英寸,1.25kg
联想（Lenovo）,4299.00,4G,14.0英寸,3.0kg
戴睿（dere）,2698.00,其它,15.6英寸,2.5kg
ThinkPad,7099.00,8G,14.0英寸,3.35kg
联想（Lenovo）,3999.00,8G,15.6英寸,2.72kg
戴尔（DELL）,10099.00,16G,15.6英寸,4.27kg
戴尔（DELL）,5099.00,其它,15.6英寸,2.5kg
华硕（ASUS）,3879.00,8G,14.0英寸,3.2kg
联想（Lenovo）,3399.00,8G,15.6英寸,2.5kg
华硕（ASUS）,3099.00,4G,11.6英寸,1.59kg
华硕（ASUS）,4099.00,4G,15.6英寸,2.6kg
微星（MSI）,20399.00,32G,17.3英寸,7.0kg
惠普（HP）,10699.00,32G,15.6英寸,6.9kg
戴尔（DELL）,10199.00,16G,14.0英寸,2.39kg
联想（Lenovo）,10299.00,16G,15.6英寸,3.0kg
惠普（HP）,6799.00,8G,15.6英寸,2.2kg
华硕（ASUS）,7099.00,8G,15.6英寸,2.4kg
戴尔（DELL）,6799.00,8G,15.6英寸,5.0kg
华硕（ASUS）,7199.00,8G,15.6英寸,2.4kg
联想（Lenovo）,6799.00,4G,15.6英寸,2.6kg
联想（Lenovo）,6799.00,8G,14.0英寸,2.3kg
戴尔（DELL）,6599.00,16G,15.6英寸,2.47kg
联想（Lenovo）,5099.00,4G,14.0英寸,1.5kg
华硕（ASUS）,10199.00,16G,17.3英寸,2.8kg
戴尔（DELL）,6899.00,8G,15.6英寸,3.0kg
联想（Lenovo）,6599.00,8G,15.6英寸,2.5kg
联想（Lenovo）,6799.00,16G,15.6英寸,2.3kg
戴尔（DELL）,4999.00,8G,13.3英寸,2.0kg
Apple,22097.00,16G,15.4英寸,3.28kg
华为（HUAWEI）,6648.00,16G,15.6英寸,2.77kg
微软（Microsoft）,20238.00,其它,其它,1.53kg
ThinkPad,3599.00,4G,15.6英寸,3.37kg
ThinkPad,24599.00,32G,15.6英寸,3.15kg
微星（MSI）,9799.00,16G,17.3英寸,2.5kg
联想（Lenovo）,10099.00,8G,14.0英寸,5.0kg
戴尔（DELL）,6699.00,8G,13.3英寸,2.15kg
ThinkPad,7499.00,8G,13.3英寸,2.34kg
惠普（HP）,6599.00,8G,15.6英寸,2.0kg
ThinkPad,7499.00,8G,14.0英寸,1.39kg
华硕（ASUS）,5199.00,8G,15.6英寸,2.5kg
惠普（HP）,4999.00,8G,14.0英寸,1.64kg
联想（Lenovo）,5499.00,4G,14.0英寸,2.455kg
联想（Lenovo）,2799.00,4G,14.0英寸,1.47kg
联想（Lenovo）,3399.00,8G,15.6英寸,2.5kg
惠普（HP）,10088.00,16G,17.3英寸,2.5kg
清华同方（THTF）,4199.00,其它,14.0英寸,2.2kg
微软（Microsoft）,4938.00,其它,其它,1.0kg
小米（MI）,3899.00,4G,12.5英寸,2.5kg
其它,10399.00,16G,其它,1.14kg
微星（MSI）,6699.00,16G,15.6英寸,8.0kg
戴尔（DELL）,6999.00,8G,13.3英寸,2.0kg
戴尔（DELL）,6499.00,8G,14.0英寸,2.43kg
联想（Lenovo）,6899.00,8G,14.0英寸,3.0kg
惠普（HP）,5199.00,8G,14.0英寸,7.15kg
戴尔（DELL）,6699.00,4G,12.1英寸,2.0kg
惠普（HP）,4999.00,8G,14.0英寸,1.6kg
联想（Lenovo）,4799.00,4G,14.0英寸,3.0kg
联想（Lenovo）,5599.00,8G,15.6英寸,2.1kg
华硕（ASUS）,5099.00,8G,14.1英寸,1.4kg
联想（Lenovo）,3899.00,4G,15.6英寸,1.56kg
联想（Lenovo）,3999.00,4G,14.0英寸,2.0kg
宏碁（acer）,3999.00,8G,15.6英寸,2.26kg
戴尔（DELL）,4149.00,8G,15.6英寸,3.0kg
联想（Lenovo）,3999.00,4G,14.0英寸,2.5kg
联想（Lenovo）,3999.00,8G,14.0英寸,3.5kg
ThinkPad,4199.00,8G,14.0英寸,2.86kg
三星（SAMSUNG）,2499.00,4G,15.6英寸,2.0kg
戴尔（DELL）,4999.00,8G,14.0英寸,2.49kg
惠普（HP）,5299.00,4G,14.0英寸,1.6kg
华为（HUAWEI）,4899.00,8G,14.0英寸,2.0kg
戴尔（DELL）,4999.00,8G,13.3英寸,3.0kg
华硕（ASUS）,5099.00,8G,14.0英寸,5.0kg
天宝（T-bao）,1999.00,其它,15.6英寸,3.0kg
华为（HUAWEI）,9855.00,8G,14.0英寸,1.5kg
微软（Microsoft）,9888.00,其它,其它,1.66kg
微软（Microsoft）,9538.00,8G,13.5英寸,1.25kg
联想（Lenovo）,3999.00,4G,15.6英寸,1.89kg
ThinkPad,5899.00,8G,14.0英寸,2.3kg
惠普（HP）,7469.00,16G,15.6英寸,2.4kg
戴尔（DELL）,11999.00,8G,13.3英寸,3.0kg
联想（Lenovo）,7299.00,16G,15.6英寸,2.0kg
微软,2986.00,其它,其它,500.00g
其它,20000.00,16G,其它,7.5kg
戴尔（DELL）,9899.00,8G,13.3英寸,1.99kg
戴尔（DELL）,6599.00,8G,14.0英寸,3.5kg
联想（Lenovo）,6399.00,8G,15.6英寸,2.3kg
火影,7899.00,8G,15.6英寸,2.85kg
ThinkPad,6599.00,16G,15.6英寸,3.22kg
惠普（HP）,6599.00,8G,13.3英寸,1.3kg
戴尔（DELL）,6599.00,8G,15.6英寸,3.3kg
惠普（HP）,4899.00,8G,15.6英寸,1.77kg
华硕（ASUS）,5999.00,8G,14.1英寸,1.4kg
华硕（ASUS）,4899.00,8G,14.0英寸,3.0kg
联想（Lenovo）,3899.00,4G,15.6英寸,2.0kg
三星（SAMSUNG）,3299.00,4G,15.6英寸,3.0kg
联想（Lenovo）,3299.00,8G,15.6英寸,2.5kg
戴尔（DELL）,4199.00,8G,15.6英寸,2.5kg
天宝（T-bao）,2199.00,8G,15.6英寸,3.0kg
酷比魔方,3599.00,其它,其它,2.5kg
联想（Lenovo）,2199.00,4G,15.6英寸,2.5kg
惠普（HP）,4999.00,8G,14.0英寸,1.6kg
微软（Microsoft）,9938.00,其它,其它,1.66kg
惠普（HP）,9888.00,16G,15.6英寸,4.04kg
惠普（HP）,10188.00,8G,13.3英寸,2.0kg
惠普（HP）,6588.00,8G,15.6英寸,3.5kg
微软,6988.00,其它,其它,0.78kg
ThinkPad,19699.00,32G,15.6英寸,4.5kg
联想（Lenovo）,4999.00,8G,14.0英寸,1.7kg
戴尔（DELL）,3999.00,4G,15.6英寸,2.25kg
APPLE苹果,18788.00,其它,15.4英寸,2.5kg
其它,9499.00,8G,其它,2.5kg
ThinkPad,4399.00,4G,14.0英寸,1.75kg
VOYO,1699.00,其它,其它,1.5kg
华为（HUAWEI）,3999.00,8G,14.0英寸,2.36kg
戴尔（DELL）,6999.00,8G,15.6英寸,3.69kg
戴尔（DELL）,5599.00,8G,14.0英寸,2.255kg
联想（Lenovo）,5699.00,8G,15.6英寸,3.9kg
Apple,6928.00,其它,13.3英寸,2.96kg
联想（Lenovo）,5399.00,8G,14.0英寸,2.24kg
联想（Lenovo）,9299.00,8G,15.6英寸,4.12kg
戴尔（DELL）,5999.00,8G,15.6英寸,3.63kg
联想（Lenovo）,7499.00,8G,15.6英寸,4.0kg
联想（Lenovo）,6498.00,8G,15.6英寸,3.87kg
微软（Microsoft）,7688.00,其它,其它,2.08kg
惠普（HP）,6399.00,8G,15.6英寸,3.72kg
戴尔（DELL）,6399.00,8G,15.6英寸,3.72kg
ThinkPad,5699.00,8G,14.0英寸,2.68kg
惠普（HP）,6899.00,8G,15.6英寸,3.64kg
Apple,14188.00,8G,13.3英寸,2.58kg
联想（Lenovo）,7299.00,8G,15.6英寸,3.84kg
惠普（HP）,12999.00,16G,17.3英寸,5.72kg
惠普（HP）,7599.00,8G,15.6英寸,4.04kg
戴尔（DELL）,6499.00,8G,14.0英寸,2.28kg
华为（HUAWEI）,4999.00,8G,14.0英寸,1.47kg
戴尔（DELL）,7999.00,8G,15.6英寸,3.82kg
联想（Lenovo）,4299.00,4G,15.6英寸,2.685kg
戴尔（DELL）,5699.00,8G,15.6英寸,2.9kg
Apple,18688.00,16G,其它,3.24kg
Apple,14188.00,8G,13.3英寸,2.53kg
惠普（HP）,5299.00,8G,14.0英寸,2.32kg
机械革命（MECHREVO）,6998.00,8G,15.6英寸,3.64kg
联想（Lenovo）,5999.00,8G,14.0英寸,2.23kg
联想（Lenovo）,5999.00,8G,15.6英寸,2.5kg
联想（Lenovo）,8499.00,8G,15.6英寸,4.1kg
Apple,21988.00,16G,15.4英寸,3.3kg
Apple,11786.00,8G,13.3英寸,2.635kg
小米（MI）,4499.00,8G,15.6英寸,3.4kg
Apple,11786.00,8G,13.3英寸,2.64kg
ThinkPad,3299.00,4G,14.0英寸,2.645kg
小米（MI）,4299.00,8G,13.3英寸,2.45kg
戴尔（DELL）,4599.00,8G,13.3英寸,2.12kg
小米（MI）,4999.00,8G,15.6英寸,3.4kg
联想（Lenovo）,4599.00,8G,14.0英寸,2.2kg
小米（MI）,8999.00,8G,15.6英寸,5.23kg
惠普（HP）,8199.00,8G,15.6英寸,4.06kg
惠普（HP）,9999.00,16G,15.6英寸,4.06kg
戴尔（DELL）,6599.00,8G,15.6英寸,2.9kg
华硕（ASUS）,4798.00,8G,13.3英寸,2.375kg
惠普（HP）,7599.00,8G,15.6英寸,3.66kg
华为（HUAWEI）,4599.00,8G,14.0英寸,2.4kg
联想（Lenovo）,10999.00,16G,15.6英寸,4.1kg
微软（Microsoft）,8988.00,其它,其它,1.655kg
小米（MI）,5399.00,8G,13.3英寸,2.43kg
惠普（HP）,7199.00,8G,15.6英寸,3.72kg
联想（Lenovo）,6599.00,8G,13.3英寸,2.05kg
Apple,15788.00,8G,13.3英寸,2.58kg
微软（Microsoft）,6388.00,其它,其它,1.69kg
华为（HUAWEI）,6488.00,16G,15.6英寸,2.71kg
联想（Lenovo）,5499.00,8G,13.3英寸,2.04kg
Apple,18688.00,16G,15.4英寸,3.31kg
小米（MI）,5999.00,8G,15.6英寸,3.36kg
华硕（ASUS）,6699.00,8G,15.6英寸,3.62kg
ThinkPad,6999.00,8G,14.0英寸,2.69kg
联想（Lenovo）,5699.00,8G,13.3英寸,1.85kg
ThinkPad,5199.00,8G,14.0英寸,2.67kg
ThinkPad,4599.00,8G,14.0英寸,2.68kg
戴尔（DELL）,3599.00,4G,15.6英寸,3.115kg
机械革命（MECHREVO）,5398.00,8G,14.0英寸,2.18kg
联想（Lenovo）,7499.00,8G,15.6英寸,3.95kg
机械革命（MECHREVO）,9398.00,8G,17.3英寸,5.17kg
小米（MI）,7299.00,16G,15.6英寸,3.32kg
微软（Microsoft）,8988.00,其它,其它,1.63kg
联想（Lenovo）,5499.00,8G,14.0英寸,2.23kg
华硕（ASUS）,4799.00,8G,13.3英寸,2.385kg
联想（Lenovo）,4999.00,8G,14.0英寸,2.24kg
惠普（HP）,4999.00,8G,13.3英寸,1.94kg
惠普（HP）,9899.00,16G,15.6英寸,4.03kg
华硕（ASUS）,4399.00,8G,15.6英寸,2.1kg
戴尔（DELL）,3499.00,4G,14.0英寸,2.745kg
华硕（ASUS）,4599.00,8G,15.6英寸,2.52kg
ThinkPad,3999.00,8G,14.0英寸,2.68kg
华为（HUAWEI）,3999.00,8G,14.0英寸,2.41kg
戴尔（DELL）,7499.00,8G,15.6英寸,3.8kg
华硕（ASUS）,8999.00,8G,15.6英寸,3.78kg
ThinkPad,5299.00,8G,14.0英寸,2.6kg
Apple,21988.00,16G,其它,3.28kg
小米（MI）,6699.00,8G,15.6英寸,5.06kg
雷神（ThundeRobot）,6588.00,8G,15.6英寸,4.12kg
戴尔（DELL）,6699.00,8G,15.6英寸,4.02kg
微软（Microsoft）,7688.00,其它,其它,1.65kg
宏碁（acer）,5699.00,8G,15.6英寸,3.785kg
联想（Lenovo）,5599.00,8G,14.0英寸,2.14kg
惠普（HP）,11499.00,16G,15.6英寸,4.05kg
小米（MI）,7288.00,8G,15.6英寸,5.05kg
小米（MI）,4599.00,8G,15.6英寸,3.43kg
三星（SAMSUNG）,3989.00,8G,15.6英寸,2.7kg
ThinkPad,8499.00,16G,14.0英寸,2.72kg
小米（MI）,5399.00,8G,13.3英寸,2.46kg
联想（Lenovo）,8999.00,8G,15.6英寸,4.0kg
华硕（ASUS）,5699.00,8G,15.6英寸,2.5kg
惠普（HP）,5299.00,8G,13.3英寸,2.185kg
机械革命（MECHREVO）,7998.00,8G,17.3英寸,5.16kg
戴尔（DELL）,4798.00,8G,14.0英寸,2.19kg
Apple,10200.00,8G,13.3英寸,2.64kg
戴尔（DELL）,4999.00,8G,15.6英寸,2.87kg
宏碁（acer）,4699.00,8G,14.0英寸,2.445kg
机械师（MACHENIKE）,6396.00,8G,15.6英寸,2.5kg
戴尔（DELL）,6999.00,8G,15.6英寸,4.14kg
三星（SAMSUNG）,3989.00,8G,15.6英寸,2.7kg
惠普（HP）,5699.00,8G,13.3英寸,2.46kg
戴尔（DELL）,5799.00,8G,15.6英寸,3.69kg
ThinkPad,8999.00,8G,14.0英寸,2.05kg
华硕（ASUS）,6999.00,16G,15.6英寸,2.62kg
戴尔（DELL）,4199.00,8G,15.6英寸,3.07kg
华硕（ASUS）,5299.00,8G,13.3英寸,2.32kg
Apple,10200.00,8G,13.3英寸,2.63kg
华硕（ASUS）,5799.00,8G,14.0英寸,2.3kg
神舟（HASEE）,5299.00,8G,15.6英寸,3.75kg
Apple,11099.00,8G,13.3英寸,2.36kg
ThinkPad,4899.00,8G,14.0英寸,2.83kg
ThinkPad,13999.00,8G,14.0英寸,3.05kg
小米（MI）,4599.00,4G,12.5英寸,2.14kg
戴尔（DELL）,8198.00,8G,15.6英寸,3.81kg
微软（Microsoft）,6988.00,其它,其它,1.35kg
惠普（HP）,5899.00,8G,13.3英寸,2.38kg
微软（Microsoft）,6988.00,其它,其它,1.35kg
联想（Lenovo）,5499.00,8G,13.3英寸,2.03kg
神舟（HASEE）,11099.00,8G,17.3英寸,8.2kg
惠普（HP）,6499.00,8G,14.0英寸,2.44kg
联想（Lenovo）,5199.00,8G,13.3英寸,1.8kg
雷神（ThundeRobot）,6986.00,8G,15.6英寸,3.87kg
ThinkPad,7999.00,8G,12.5英寸,2.16kg
戴尔（DELL）,6599.00,8G,14.0英寸,2.275kg
神舟（HASEE）,5599.00,8G,15.6英寸,3.82kg
Apple,11099.00,8G,13.3英寸,2.35kg
联想（Lenovo）,4799.00,4G,15.6英寸,2.66kg
华硕（ASUS）,9999.00,16G,15.6英寸,3.7kg
华硕（ASUS）,4299.00,4G,15.6英寸,2.52kg
Apple,11099.00,8G,13.3英寸,2.38kg
联想（Lenovo）,5699.00,8G,13.3英寸,1.85kg
华为（HUAWEI）,8688.00,8G,其它,2.2kg
联想（Lenovo）,5999.00,8G,14.0英寸,2.28kg
联想（Lenovo）,6299.00,8G,13.3英寸,1.86kg
神舟（HASEE）,4799.00,8G,15.6英寸,3.9kg
华为（HUAWEI）,6488.00,16G,15.6英寸,2.66kg
ThinkPad,5499.00,8G,15.6英寸,3.27kg
微软（Microsoft）,11887.00,其它,其它,1.65kg
Apple,6188.00,8G,13.3英寸,3.0kg
华硕（ASUS）,4999.00,8G,13.3英寸,2.36kg
戴尔（DELL）,5599.00,8G,15.6英寸,2.95kg
惠普（HP）,6299.00,8G,13.3英寸,2.435kg
联想（Lenovo）,3299.00,4G,14.0英寸,1.6kg
联想（Lenovo）,6299.00,8G,15.6英寸,2.5kg
ThinkPad,5999.00,8G,12.5英寸,2.18kg
戴尔（DELL）,7999.00,8G,15.6英寸,4.12kg
机械革命（MECHREVO）,8598.00,8G,15.6英寸,4.36kg
联想（Lenovo）,5899.00,8G,13.3英寸,1.9kg
神舟（HASEE）,6099.00,8G,15.6英寸,4.1kg
神舟（HASEE）,10099.00,16G,17.3英寸,5.6kg
微星（MSI）,11899.00,16G,15.6英寸,2.2kg
戴尔（DELL）,5699.00,8G,14.0英寸,2.25kg
惠普（HP）,5499.00,8G,14.0英寸,2.385kg
戴尔（DELL）,6399.00,8G,15.6英寸,2.92kg
华为（HUAWEI）,4699.00,8G,14.0英寸,2.4kg
华硕（ASUS）,8999.00,8G,15.6英寸,3.69kg
华硕（ASUS）,7999.00,8G,15.6英寸,3.55kg
ThinkPad,8799.00,16G,14.0英寸,2.64kg
Apple,9499.00,8G,13.3英寸,2.375kg
炫龙,7899.00,8G,15.6英寸,3.65kg
联想（Lenovo）,6299.00,8G,13.3英寸,1.84kg
机械师（MACHENIKE）,6896.00,8G,15.6英寸,2.5kg
ThinkPad,9499.00,8G,14.0英寸,2.69kg
惠普（HP）,3988.00,8G,14.0英寸,2.45kg
雷神（ThundeRobot）,8899.00,16G,15.6英寸,4.66kg
